node_index,root_id,type,family,role,side
6454,720575940625779146,T5c,T5 Neuron,input,right
6455,720575940625779386,T5c,T5 Neuron,input,right
6456,720575940625779898,T5a,T5 Neuron,input,right
6457,720575940625782116,T5a,T5 Neuron,input,right
6458,720575940625790748,T4b,T4 Neuron,input,right
6459,720575940625796282,T5c,T5 Neuron,input,right
6460,720575940625798147,T5a,T5 Neuron,input,left
6461,720575940625799426,T5d,T5 Neuron,input,right
6462,720575940625799472,T4c,T4 Neuron,input,left
6463,720575940625808954,T4a,T4 Neuron,input,left
6464,720575940625809182,T4c,T4 Neuron,input,right
6465,720575940625810253,T5a,T5 Neuron,input,left
6466,720575940625811518,T5d,T5 Neuron,input,right
6467,720575940625814116,T4c,T4 Neuron,input,left
6468,720575940625815070,T4b,T4 Neuron,input,right
6469,720575940625816894,T4c,T4 Neuron,input,left
6470,720575940625821982,T4d,T4 Neuron,input,left
6471,720575940625823376,T5b,T5 Neuron,input,right
6472,720575940625824899,T4b,T4 Neuron,input,right
6473,720575940625825424,T5c,T5 Neuron,input,right
6474,720575940625831667,T5d,T5 Neuron,input,left
6475,720575940625832804,T5c,T5 Neuron,input,right
6476,720575940625836121,T5a,T5 Neuron,input,left
6477,720575940625837118,T5a,T5 Neuron,input,left
6478,720575940625837460,T5d,T5 Neuron,input,left
6479,720575940625844666,T5a,T5 Neuron,input,right
6480,720575940625844810,T5d,T5 Neuron,input,left
6481,720575940625847498,T4a,T4 Neuron,input,left
6482,720575940625851536,T5d,T5 Neuron,input,left
6483,720575940625856039,T4d,T4 Neuron,input,right
6484,720575940625859879,T4c,T4 Neuron,input,right
6485,720575940625859940,T5c,T5 Neuron,input,right
6486,720575940625865360,T4d,T4 Neuron,input,left
6487,720575940625867466,T5d,T5 Neuron,input,left
6488,720575940625876226,T5b,T5 Neuron,input,right
6489,720575940625877552,T4a,T4 Neuron,input,right
6490,720575940625883454,T4b,T4 Neuron,input,right
6491,720575940625886695,T4d,T4 Neuron,input,left
6492,720575940625888954,T4b,T4 Neuron,input,left
6493,720575940625890878,T4d,T4 Neuron,input,right
6494,720575940625903335,T5a,T5 Neuron,input,left
6495,720575940625905678,T4a,T4 Neuron,input,left
6496,720575940625909541,T5d,T5 Neuron,input,left
6497,720575940625910576,T4a,T4 Neuron,input,right
6498,720575940625914405,T4c,T4 Neuron,input,left
6499,720575940625915064,T5b,T5 Neuron,input,left
6500,720575940625916444,T4c,T4 Neuron,input,left
6501,720575940625917228,T4b,T4 Neuron,input,right
6502,720575940625919162,T4d,T4 Neuron,input,left
6503,720575940625920805,T4c,T4 Neuron,input,left
6504,720575940625923203,T4d,T4 Neuron,input,right
6505,720575940625923770,T4a,T4 Neuron,input,right
6506,720575940625924144,T4a,T4 Neuron,input,right
6507,720575940625926448,T4d,T4 Neuron,input,right
6508,720575940625928585,T5b,T5 Neuron,input,left
6509,720575940625929609,T4b,T4 Neuron,input,right
6510,720575940625929872,T4b,T4 Neuron,input,right
6511,720575940625932837,T5a,T5 Neuron,input,left
6512,720575940625934375,T4a,T4 Neuron,input,left
6513,720575940625936165,T5a,T5 Neuron,input,left
6514,720575940625936740,T5b,T5 Neuron,input,right
6515,720575940625939749,T5b,T5 Neuron,input,right
6516,720575940625941797,T4b,T4 Neuron,input,left
6517,720575940625942078,T5d,T5 Neuron,input,right
6518,720575940625943340,T4a,T4 Neuron,input,right
6519,720575940625944252,T5c,T5 Neuron,input,left
6520,720575940625947692,T4d,T4 Neuron,input,right
6521,720575940625952258,T4d,T4 Neuron,input,right
6522,720575940625952589,T4b,T4 Neuron,input,right
6523,720575940625953598,T5d,T5 Neuron,input,right
6524,720575940625954341,T5a,T5 Neuron,input,left
6525,720575940625956140,T4d,T4 Neuron,input,right
6526,720575940625956396,T5d,T5 Neuron,input,right
6527,720575940625956652,T4d,T4 Neuron,input,right
6528,720575940625958444,T4b,T4 Neuron,input,right
6529,720575940625959780,T5d,T5 Neuron,input,right
6530,720575940625961516,T5b,T5 Neuron,input,right
6531,720575940625967374,T5b,T5 Neuron,input,left
6532,720575940625968176,T4a,T4 Neuron,input,left
6533,720575940625968228,T5b,T5 Neuron,input,right
6534,720575940625970509,T5b,T5 Neuron,input,left
6535,720575940625971900,T4c,T4 Neuron,input,left
6536,720575940625974572,T4b,T4 Neuron,input,right
6537,720575940625975795,T5b,T5 Neuron,input,left
6538,720575940625976760,T4d,T4 Neuron,input,left
6539,720575940625977639,T5b,T5 Neuron,input,left
6540,720575940625978296,T5b,T5 Neuron,input,left
6541,720575940625983038,T5d,T5 Neuron,input,left
6542,720575940625986441,T4d,T4 Neuron,input,right
6543,720575940625989907,T4b,T4 Neuron,input,right
6544,720575940625991994,T4d,T4 Neuron,input,left
6545,720575940625993776,T5c,T5 Neuron,input,left
6546,720575940625994506,T4a,T4 Neuron,input,right
6547,720575940625995274,T4d,T4 Neuron,input,right
6548,720575940625996592,T5c,T5 Neuron,input,left
6549,720575940625997258,T4b,T4 Neuron,input,right
6550,720575940625997872,T4b,T4 Neuron,input,left
6551,720575940625998594,T5c,T5 Neuron,input,right
6552,720575940626003258,T5b,T5 Neuron,input,left
6553,720575940626004170,T5a,T5 Neuron,input,right
6554,720575940626011706,T4d,T4 Neuron,input,right
6555,720575940626011952,T4d,T4 Neuron,input,left
6556,720575940626012930,T5b,T5 Neuron,input,right
6557,720575940626019465,T4d,T4 Neuron,input,right
6558,720575940626025658,T4a,T4 Neuron,input,left
6559,720575940626028336,T4b,T4 Neuron,input,left
6560,720575940626034435,T5d,T5 Neuron,input,left
6561,720575940626037434,T4c,T4 Neuron,input,left
6562,720575940626039068,T5a,T5 Neuron,input,right
6563,720575940626043440,T4a,T4 Neuron,input,left
6564,720575940626043696,T4d,T4 Neuron,input,left
6565,720575940626044734,T5a,T5 Neuron,input,right
6566,720575940626046000,T5d,T5 Neuron,input,left
6567,720575940626046723,T5c,T5 Neuron,input,left
6568,720575940626047492,T4a,T4 Neuron,input,right
6569,720575940626049881,T5c,T5 Neuron,input,right
6570,720575940626050490,T4b,T4 Neuron,input,right
6571,720575940626053732,T5b,T5 Neuron,input,left
6572,720575940626053936,T4d,T4 Neuron,input,right
6573,720575940626056344,T5d,T5 Neuron,input,left
6574,720575940626057998,T4c,T4 Neuron,input,left
6575,720575940626061756,T5d,T5 Neuron,input,right
6576,720575940626062268,T5c,T5 Neuron,input,left
6577,720575940626063292,T5d,T5 Neuron,input,right
6578,720575940626065753,T5b,T5 Neuron,input,right
6579,720575940626067258,T4a,T4 Neuron,input,left
6580,720575940626070714,T4c,T4 Neuron,input,right
6581,720575940626071738,T5a,T5 Neuron,input,right
6582,720575940626072250,T5b,T5 Neuron,input,left
6583,720575940626080356,T4d,T4 Neuron,input,right
6584,720575940626083770,T4a,T4 Neuron,input,left
6585,720575940626086146,T4c,T4 Neuron,input,right
6586,720575940626091706,T4a,T4 Neuron,input,right
6587,720575940626091962,T4d,T4 Neuron,input,left
6588,720575940626092218,T4a,T4 Neuron,input,right
6589,720575940626092290,T5c,T5 Neuron,input,right
6590,720575940626093616,T4c,T4 Neuron,input,left
6591,720575940626094794,T4b,T4 Neuron,input,right
6592,720575940626097189,T4a,T4 Neuron,input,right
6593,720575940626098238,T4a,T4 Neuron,input,left
6594,720575940626099970,T5a,T5 Neuron,input,right
6595,720575940626101788,T5b,T5 Neuron,input,right
6596,720575940626104457,T4c,T4 Neuron,input,right
6597,720575940626113854,T4c,T4 Neuron,input,left
6598,720575940626115386,T4c,T4 Neuron,input,left
6599,720575940626119472,T5d,T5 Neuron,input,left
6600,720575940626119998,T5b,T5 Neuron,input,left
6601,720575940626120138,T5d,T5 Neuron,input,left
6602,720575940626121418,T4a,T4 Neuron,input,left
6603,720575940626122780,T5d,T5 Neuron,input,right
6604,720575940626123194,T5a,T5 Neuron,input,left
6605,720575940626125189,T4c,T4 Neuron,input,left
6606,720575940626134026,T5d,T5 Neuron,input,left
6607,720575940626143946,T4d,T4 Neuron,input,left
6608,720575940626150402,T5a,T5 Neuron,input,right
6609,720575940626151461,T5c,T5 Neuron,input,left
6610,720575940626152592,T5a,T5 Neuron,input,left
6611,720575940626155466,T4a,T4 Neuron,input,left
6612,720575940626156325,T5c,T5 Neuron,input,left
6613,720575940626157578,T4c,T4 Neuron,input,left
6614,720575940626158384,T5d,T5 Neuron,input,left
6615,720575940626160414,T4b,T4 Neuron,input,left
6616,720575940626161712,T5b,T5 Neuron,input,left
6617,720575940626161922,T5b,T5 Neuron,input,right
6618,720575940626174210,T4c,T4 Neuron,input,right
6619,720575940626177072,T5a,T5 Neuron,input,left
6620,720575940626177176,T4b,T4 Neuron,input,right
6621,720575940626177482,T4b,T4 Neuron,input,left
6622,720575940626179216,T5d,T5 Neuron,input,left
6623,720575940626179428,T4c,T4 Neuron,input,left
6624,720575940626191664,T4a,T4 Neuron,input,left
6625,720575940626193283,T5b,T5 Neuron,input,right
6626,720575940626193296,T4b,T4 Neuron,input,left
6627,720575940626196410,T4c,T4 Neuron,input,right
6628,720575940626206352,T4d,T4 Neuron,input,right
6629,720575940626208850,T5d,T5 Neuron,input,right
6630,720575940626210844,T5b,T5 Neuron,input,right
6631,720575940626210860,T4c,T4 Neuron,input,right
6632,720575940626211884,T4a,T4 Neuron,input,right
6633,720575940626215568,T5b,T5 Neuron,input,left
6634,720575940626216581,T5d,T5 Neuron,input,left
6635,720575940626217085,T4a,T4 Neuron,input,right
6636,720575940626217093,T5a,T5 Neuron,input,right
6637,720575940626217516,T4a,T4 Neuron,input,right
6638,720575940626217756,T5d,T5 Neuron,input,left
6639,720575940626218877,T4a,T4 Neuron,input,right
6640,720575940626219564,T4d,T4 Neuron,input,right
6641,720575940626219620,T5c,T5 Neuron,input,left
6642,720575940626220588,T4b,T4 Neuron,input,right
6643,720575940626221100,T5d,T5 Neuron,input,right
6644,720575940626223166,T5a,T5 Neuron,input,left
6645,720575940626227006,T5a,T5 Neuron,input,left
6646,720575940626235180,T4d,T4 Neuron,input,right
6647,720575940626236293,T5c,T5 Neuron,input,left
6648,720575940626237386,T4d,T4 Neuron,input,left
6649,720575940626239020,T4b,T4 Neuron,input,right
6650,720575940626240514,T5b,T5 Neuron,input,right
6651,720575940626241555,T5d,T5 Neuron,input,right
6652,720575940626241580,T4b,T4 Neuron,input,right
6653,720575940626242746,T5a,T5 Neuron,input,left
6654,720575940626245016,T4a,T4 Neuron,input,right
6655,720575940626245890,T5b,T5 Neuron,input,right
6656,720575940626249930,T5c,T5 Neuron,input,left
6657,720575940626251308,T4b,T4 Neuron,input,right
6658,720575940626251909,T5b,T5 Neuron,input,right
6659,720575940626253605,T4d,T4 Neuron,input,left
6660,720575940626254736,T4c,T4 Neuron,input,left
6661,720575940626256421,T4c,T4 Neuron,input,right
6662,720575940626256740,T5d,T5 Neuron,input,left
6663,720575940626260497,T4d,T4 Neuron,input,left
6664,720575940626260738,T4b,T4 Neuron,input,left
6665,720575940626260780,T5b,T5 Neuron,input,right
6666,720575940626263634,T5a,T5 Neuron,input,right
6667,720575940626265170,T4a,T4 Neuron,input,left
6668,720575940626269028,T5d,T5 Neuron,input,right
6669,720575940626272002,T4a,T4 Neuron,input,left
6670,720575940626277434,T4d,T4 Neuron,input,right
6671,720575940626282371,T5a,T5 Neuron,input,right
6672,720575940626283108,T5c,T5 Neuron,input,left
6673,720575940626290276,T4b,T4 Neuron,input,right
6674,720575940626293379,T4d,T4 Neuron,input,left
6675,720575940626293808,T5d,T5 Neuron,input,left
6676,720575940626294565,T4b,T4 Neuron,input,left
6677,720575940626296337,T4c,T4 Neuron,input,left
6678,720575940626298243,T4b,T4 Neuron,input,right
6679,720575940626301028,T4a,T4 Neuron,input,left
6680,720575940626302138,T4b,T4 Neuron,input,right
6681,720575940626303418,T5d,T5 Neuron,input,right
6682,720575940626305554,T4d,T4 Neuron,input,right
6683,720575940626305892,T5a,T5 Neuron,input,right
6684,720575940626307459,T4d,T4 Neuron,input,left
6685,720575940626308496,T5a,T5 Neuron,input,left
6686,720575940626309164,T5d,T5 Neuron,input,right
6687,720575940626311461,T4d,T4 Neuron,input,left
6688,720575940626312997,T4a,T4 Neuron,input,right
6689,720575940626315397,T4b,T4 Neuron,input,right
6690,720575940626322988,T5a,T5 Neuron,input,right
6691,720575940626333954,T5d,T5 Neuron,input,right
6692,720575940626337342,T5c,T5 Neuron,input,left
6693,720575940626338622,T4d,T4 Neuron,input,left
6694,720575940626338844,T5b,T5 Neuron,input,left
6695,720575940626340144,T5a,T5 Neuron,input,left
6696,720575940626340892,T5c,T5 Neuron,input,left
6697,720575940626344741,T5d,T5 Neuron,input,right
6698,720575940626345490,T5d,T5 Neuron,input,right
6699,720575940626347466,T5b,T5 Neuron,input,left
6700,720575940626349242,T4c,T4 Neuron,input,right
6701,720575940626350010,T5c,T5 Neuron,input,left
6702,720575940626358361,T4d,T4 Neuron,input,right
6703,720575940626358617,T4d,T4 Neuron,input,right
6704,720575940626359427,T5c,T5 Neuron,input,left
6705,720575940626360869,T5c,T5 Neuron,input,right
6706,720575940626362755,T5c,T5 Neuron,input,right
6707,720575940626364734,T5a,T5 Neuron,input,left
6708,720575940626365005,T5a,T5 Neuron,input,right
6709,720575940626370691,T4c,T4 Neuron,input,right
6710,720575940626370947,T4a,T4 Neuron,input,right
6711,720575940626373016,T5c,T5 Neuron,input,right
6712,720575940626373182,T5b,T5 Neuron,input,left
6713,720575940626376394,T4d,T4 Neuron,input,left
6714,720575940626381002,T5d,T5 Neuron,input,left
6715,720575940626381356,T4b,T4 Neuron,input,right
6716,720575940626383460,T5d,T5 Neuron,input,left
6717,720575940626393677,T5b,T5 Neuron,input,left
6718,720575940626397733,T4d,T4 Neuron,input,left
6719,720575940626397778,T4b,T4 Neuron,input,right
6720,720575940626400770,T5a,T5 Neuron,input,right
6721,720575940626401573,T5d,T5 Neuron,input,left
6722,720575940626402597,T5a,T5 Neuron,input,left
6723,720575940626402712,T4c,T4 Neuron,input,right
6724,720575940626403274,T4a,T4 Neuron,input,left
6725,720575940626403715,T5b,T5 Neuron,input,right
6726,720575940626407426,T4a,T4 Neuron,input,left
6727,720575940626408650,T5d,T5 Neuron,input,left
6728,720575940626419477,T4c,T4 Neuron,input,left
6729,720575940626419986,T5c,T5 Neuron,input,right
6730,720575940626420030,T5c,T5 Neuron,input,left
6731,720575940626422805,T4a,T4 Neuron,input,right
6732,720575940626423493,T5c,T5 Neuron,input,right
6733,720575940626424005,T5c,T5 Neuron,input,right
6734,720575940626425541,T5d,T5 Neuron,input,right
6735,720575940626427544,T5c,T5 Neuron,input,right
6736,720575940626427589,T4a,T4 Neuron,input,right
6737,720575940626429637,T4d,T4 Neuron,input,right
6738,720575940626430922,T5a,T5 Neuron,input,left
6739,720575940626435459,T5b,T5 Neuron,input,right
6740,720575940626439866,T4a,T4 Neuron,input,left
6741,720575940626440025,T5a,T5 Neuron,input,right
6742,720575940626441561,T5b,T5 Neuron,input,right
6743,720575940626444157,T4c,T4 Neuron,input,left
6744,720575940626444741,T4a,T4 Neuron,input,right
6745,720575940626446789,T4b,T4 Neuron,input,right
6746,720575940626446869,T4a,T4 Neuron,input,right
6747,720575940626447813,T5a,T5 Neuron,input,right
6748,720575940626449098,T4d,T4 Neuron,input,right
6749,720575940626452421,T4b,T4 Neuron,input,right
6750,720575940626452880,T4a,T4 Neuron,input,right
6751,720575940626457034,T4d,T4 Neuron,input,left
6752,720575940626457150,T5b,T5 Neuron,input,left
6753,720575940626457406,VS5,VS,processing,left
6754,720575940626457475,T4c,T4 Neuron,input,left
6755,720575940626458412,T4b,T4 Neuron,input,right
6756,720575940626460674,T4d,T4 Neuron,input,left
6757,720575940626461186,T4b,T4 Neuron,input,right
6758,720575940626462768,T4a,T4 Neuron,input,right
6759,720575940626463550,T5c,T5 Neuron,input,left
6760,720575940626465594,T5d,T5 Neuron,input,left
6761,720575940626465667,T5a,T5 Neuron,input,left
6762,720575940626474498,T5b,T5 Neuron,input,left
6763,720575940626475029,T4b,T4 Neuron,input,left
6764,720575940626477340,T4c,T4 Neuron,input,left
6765,720575940626477498,VS1,VS,processing,left
6766,720575940626477852,T4b,T4 Neuron,input,left
6767,720575940626481964,T4b,T4 Neuron,input,right
6768,720575940626482840,T4a,T4 Neuron,input,right
6769,720575940626483600,T4c,T4 Neuron,input,right
6770,720575940626484361,T5a,T5 Neuron,input,right
6771,720575940626486168,T5b,T5 Neuron,input,left
6772,720575940626487226,T5d,T5 Neuron,input,left
6773,720575940626489644,T4a,T4 Neuron,input,right
6774,720575940626497284,T5d,T5 Neuron,input,right
6775,720575940626501378,T5d,T5 Neuron,input,left
6776,720575940626501660,T4c,T4 Neuron,input,left
6777,720575940626501676,T5c,T5 Neuron,input,right
6778,720575940626502660,T5d,T5 Neuron,input,left
6779,720575940626502756,T5b,T5 Neuron,input,right
6780,720575940626502970,T5c,T5 Neuron,input,left
6781,720575940626505226,T4d,T4 Neuron,input,right
6782,720575940626506716,T5d,T5 Neuron,input,right
6783,720575940626507036,T4d,T4 Neuron,input,right
6784,720575940626510232,T4b,T4 Neuron,input,right
6785,720575940626510789,T4b,T4 Neuron,input,right
6786,720575940626510812,T5d,T5 Neuron,input,right
6787,720575940626510937,T4a,T4 Neuron,input,right
6788,720575940626511047,T4d,T4 Neuron,input,left
6789,720575940626511557,T4b,T4 Neuron,input,right
6790,720575940626512581,T4b,T4 Neuron,input,right
6791,720575940626512729,T4b,T4 Neuron,input,left
6792,720575940626512837,T4b,T4 Neuron,input,right
6793,720575940626514576,T4a,T4 Neuron,input,left
6794,720575940626515528,T4b,T4 Neuron,input,left
6795,720575940626516757,T5a,T5 Neuron,input,right
6796,720575940626520540,T5a,T5 Neuron,input,right
6797,720575940626521981,T4c,T4 Neuron,input,left
6798,720575940626528442,T4b,T4 Neuron,input,left
6799,720575940626530216,T4d,T4 Neuron,input,left
6800,720575940626534404,T4c,T4 Neuron,input,right
6801,720575940626534858,T4a,T4 Neuron,input,right
6802,720575940626534914,T4c,T4 Neuron,input,right
6803,720575940626539010,T5d,T5 Neuron,input,left
6804,720575940626543893,T4d,T4 Neuron,input,left
6805,720575940626548368,T4a,T4 Neuron,input,right
6806,720575940626551994,T4d,T4 Neuron,input,left
6807,720575940626553177,T5a,T5 Neuron,input,right
6808,720575940626554713,T4d,T4 Neuron,input,right
6809,720575940626555589,T4c,T4 Neuron,input,right
6810,720575940626557839,T5d,T5 Neuron,input,right
6811,720575940626560220,T5b,T5 Neuron,input,right
6812,720575940626561380,T4c,T4 Neuron,input,left
6813,720575940626561679,T5c,T5 Neuron,input,left
6814,720575940626563844,T4d,T4 Neuron,input,left
6815,720575940626565178,T4d,T4 Neuron,input,right
6816,720575940626565182,T5a,T5 Neuron,input,left
6817,720575940626565852,T5b,T5 Neuron,input,right
6818,720575940626569060,T4c,T4 Neuron,input,left
6819,720575940626571045,T4d,T4 Neuron,input,left
6820,720575940626571484,T5a,T5 Neuron,input,right
6821,720575940626571778,T4c,T4 Neuron,input,left
6822,720575940626577154,T4a,T4 Neuron,input,left
6823,720575940626578045,T5c,T5 Neuron,input,right
6824,720575940626579784,T4c,T4 Neuron,input,right
6825,720575940626580879,T4d,T4 Neuron,input,right
